tick,timestamp_wib,intersectionId,vehicle_count_1min,volume_veh_per_hour,avg_speed_kmh,queue_length_veh,wait_time_min,green_seconds,density_percent,weather_temp_c,accident_count,roadwork_flag,event_flag,date_only,is_holiday,is_weekend,day_name,hour,minute,day,day_of_week,month,hour_sin,hour_cos,traffic_period,congestion_level,lag_1,lag_5,lag_15,lag_30,lag_60,lag_speed_15,lag_queue_15,roll_mean_15,roll_std_15,roll_min_15,roll_max_15,roll_median_15,roll_mean_60,roll_std_60,roll_min_60,roll_max_60,delta_volume,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Hot,weather_condition_Rain,target_volume_15m,target_volume_2h,target_volume_4h,weather_condition
114,2026-05-01 01:54:00+07:00,TMG-1012,31,1832.46,54.2775,0,0.0,26.75,0.41500000000000004,31.7,0,0,0,2026-05-01,1,0,Friday,1,54,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,2432.67,1465.53,1674.71,1523.32,1562.98,56.9625,0.0,1705.91,379.3943177901182,977.3299999999999,2432.67,1677.5,1820.7373333333335,423.2516053084245,977.3299999999999,2853.47,-600.21,1,0,0,0,1826.14,930.3299999999999,1553.22,Clear
115,2026-05-01 01:55:00+07:00,TMG-1012,23,1399.8200000000002,56.12,0,0.0,28.0,0.2875,31.7,0,0,0,2026-05-01,1,0,Friday,1,55,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,1832.46,1935.11,1421.79,2327.53,2019.83,55.3925,0.0,1716.4266666666667,380.6519910001543,977.3299999999999,2432.67,1772.33,1825.2286666666666,421.89768250923925,977.3299999999999,2853.47,-432.6399999999999,1,0,0,0,2191.83,2003.1,2221.9,Clear
116,2026-05-01 01:56:00+07:00,TMG-1012,29,1810.65,55.0875,0,0.0,23.75,0.45999999999999996,31.6,0,0,0,2026-05-01,1,0,Friday,1,56,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,1399.8200000000002,977.3299999999999,1772.33,1608.98,2058.75,56.5925,0.0,1714.962,381.9068671847336,977.3299999999999,2432.67,1772.33,1814.8951666666667,424.6345906157782,977.3299999999999,2853.47,410.8299999999999,1,0,0,0,1617.8500000000001,1673.13,2186.66,Clear
117,2026-05-01 01:57:00+07:00,TMG-1012,31,1826.21,56.79,0,0.0,24.5,0.35,31.7,0,0,0,2026-05-01,1,0,Friday,1,57,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,1810.65,1380.31,1832.5500000000002,999.96,1632.1799999999998,56.845,0.0,1717.5166666666667,382.44581165490825,977.3299999999999,2432.67,1776.94,1810.7601666666667,423.4259894807693,977.3299999999999,2853.47,15.559999999999945,1,0,0,0,2007.72,1408.3,1640.6,Clear
118,2026-05-01 01:58:00+07:00,TMG-1012,26,1602.72,56.625,0,0.0,27.25,0.10500000000000001,31.9,0,0,0,2026-05-01,1,0,Friday,1,58,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,1826.21,2432.67,1582.8899999999999,1423.76,1511.73,54.975,0.0,1717.094,382.3130801132952,977.3299999999999,2432.67,1776.94,1813.994,422.7794413615287,977.3299999999999,2853.47,-223.49,1,0,0,0,1516.82,1295.28,1402.79,Clear
119,2026-05-01 01:59:00+07:00,TMG-1012,24,1430.83,55.4275,0,0.0,27.5,0.33,32.0,0,0,0,2026-05-01,1,0,Friday,1,59,1,4,5,0.25881904510252074,0.9659258262890683,Late Night,low,1602.72,1832.46,1329.16,1567.92,1921.49,55.0325,0.0,1718.416,381.84987328230824,977.3299999999999,2432.67,1776.94,1815.5105,421.83899445418604,977.3299999999999,2853.47,-171.8900000000001,1,0,0,0,1260.85,1339.51,1172.25,Clear
120,2026-05-01 02:00:00+07:00,TMG-1012,31,1839.53,55.480000000000004,0,0.0,24.5,0.0,32.0,0,0,0,2026-05-01,1,0,Friday,2,0,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1430.83,1399.8200000000002,2328.2799999999997,1745.6,2423.33,54.9625,0.0,1725.194,375.29292509413875,977.3299999999999,2432.67,1776.94,1807.3328333333332,424.4972115861054,977.3299999999999,2853.47,408.70000000000005,1,0,0,0,1833.82,1509.44,2244.5299999999997,Clear
121,2026-05-01 02:01:00+07:00,TMG-1012,31,1850.32,55.394999999999996,0,0.0,24.5,0.105,32.1,0,0,0,2026-05-01,1,0,Friday,2,1,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1839.53,1810.65,2001.55,1391.47,2162.67,56.4,0.0,1692.6106666666667,338.617125557691,977.3299999999999,2432.67,1776.94,1797.6028333333336,416.7586557257627,977.3299999999999,2853.47,10.789999999999964,1,0,0,0,1644.81,1572.6200000000001,1408.02,Clear
122,2026-05-01 02:02:00+07:00,TMG-1012,25,1516.28,55.6425,0,0.0,25.5,0.1775,32.1,0,0,0,2026-05-01,1,0,Friday,2,2,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1850.32,1826.21,1677.5,1802.3600000000001,1016.72,55.6225,0.0,1682.5286666666666,330.92573933624266,977.3299999999999,2432.67,1776.94,1792.397,414.063326681695,977.3299999999999,2853.47,-334.03999999999996,1,0,0,0,2395.04,1086.42,1726.35,Clear
123,2026-05-01 02:03:00+07:00,TMG-1012,31,1843.79,55.955,0,0.0,25.0,0.295,32.1,0,0,0,2026-05-01,1,0,Friday,2,3,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1516.28,1602.72,1776.94,2511.65,1681.26,56.2425,0.0,1671.7806666666668,333.7071394087662,977.3299999999999,2432.67,1776.94,1800.7230000000002,403.07849940894005,977.3299999999999,2853.47,327.51,1,0,0,0,1658.41,1036.93,1872.88,Clear
124,2026-05-01 02:04:00+07:00,TMG-1012,41,2510.7599999999998,55.4475,0,0.0,25.0,0.22999999999999998,32.2,0,0,0,2026-05-01,1,0,Friday,2,4,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1843.79,1430.83,1465.53,2853.47,1920.1200000000001,57.1375,0.0,1676.2373333333333,335.65258034518627,977.3299999999999,2432.67,1810.65,1803.4318333333333,402.80809696594713,977.3299999999999,2853.47,666.9699999999998,1,0,0,0,1579.37,1115.83,1529.3400000000001,Clear
125,2026-05-01 02:05:00+07:00,TMG-1012,25,1444.3899999999999,55.83,0,0.0,26.75,0.1275,32.1,0,0,0,2026-05-01,1,0,Friday,2,5,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2510.7599999999998,1839.53,1935.11,2343.34,1558.27,55.4675,0.0,1745.9193333333335,392.47146845283464,977.3299999999999,2510.7599999999998,1826.21,1813.2758333333334,412.80130573261044,977.3299999999999,2853.47,-1066.37,1,0,0,0,1693.76,1267.3200000000002,1481.06,Clear
126,2026-05-01 02:06:00+07:00,TMG-1012,30,1868.77,57.1725,0,0.0,24.25,0.0,32.0,0,0,0,2026-05-01,1,0,Friday,2,6,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1444.3899999999999,1850.32,977.3299999999999,2677.57,2328.41,56.2825,0.0,1713.2046666666668,396.0110964330367,977.3299999999999,2510.7599999999998,1810.65,1811.3778333333332,414.2529073088929,977.3299999999999,2853.47,424.3800000000001,1,0,0,0,1239.94,1696.54,1373.6,Clear
127,2026-05-01 02:07:00+07:00,TMG-1012,28,1651.24,56.417500000000004,0,0.0,24.75,0.21000000000000002,32.0,0,0,0,2026-05-01,1,0,Friday,2,7,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1868.77,1516.28,1380.31,1768.05,1714.9299999999998,55.375,0.0,1772.6340000000002,340.71965874349866,1380.31,2510.7599999999998,1826.21,1803.7171666666666,408.7428691591408,977.3299999999999,2853.47,-217.52999999999997,1,0,0,0,1791.78,1664.26,1999.3100000000002,Clear
128,2026-05-01 02:08:00+07:00,TMG-1012,16,1010.11,56.5325,0,0.0,24.75,0.3025,31.9,0,0,0,2026-05-01,1,0,Friday,2,8,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1651.24,1843.79,2432.67,1884.23,1683.13,55.667500000000004,0.0,1790.696,325.2672798264755,1399.8200000000002,2510.7599999999998,1826.21,1802.6556666666665,409.0599344978833,977.3299999999999,2853.47,-641.13,1,0,0,0,2128.0699999999997,1343.13,2142.47,Clear
129,2026-05-01 02:09:00+07:00,TMG-1012,30,1826.14,55.230000000000004,0,0.0,23.75,0.3075,31.9,0,0,0,2026-05-01,1,0,Friday,2,9,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1010.11,2510.7599999999998,1832.46,1674.71,2597.84,54.2775,0.0,1695.8586666666665,332.0343502424908,1010.11,2510.7599999999998,1810.65,1791.4386666666664,421.4334849923159,977.3299999999999,2853.47,816.0300000000001,1,0,0,0,1723.96,1894.79,1081.08,Clear
130,2026-05-01 02:10:00+07:00,TMG-1012,36,2191.83,55.7725,0,0.0,24.25,0.0675,32.0,0,0,0,2026-05-01,1,0,Friday,2,10,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1826.14,1444.3899999999999,1399.8200000000002,1421.79,1884.02,56.12,0.0,1695.437333333333,331.8525893798268,1010.11,2510.7599999999998,1810.65,1778.577,407.9664425810089,977.3299999999999,2853.47,365.6899999999998,1,0,0,0,1389.74,1324.6599999999999,1842.49,Clear
131,2026-05-01 02:11:00+07:00,TMG-1012,27,1617.8500000000001,55.1225,0,0.0,24.0,0.5025,31.8,0,0,0,2026-05-01,1,0,Friday,2,11,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2191.83,1868.77,1810.65,1772.33,1661.3600000000001,55.0875,0.0,1748.238,344.2344913863231,1010.11,2510.7599999999998,1826.14,1783.7071666666666,411.2370996836778,977.3299999999999,2853.47,-573.9799999999998,1,0,0,0,1300.49,1722.68,2475.08,Clear
132,2026-05-01 02:12:00+07:00,TMG-1012,32,2007.72,55.8175,0,0.0,23.75,0.32499999999999996,31.9,0,0,0,2026-05-01,1,0,Friday,2,12,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1617.8500000000001,1651.24,1826.21,1832.5500000000002,2406.44,56.79,0.0,1735.3846666666664,345.33534850441714,1010.11,2510.7599999999998,1826.14,1782.982,411.494782300261,977.3299999999999,2853.47,389.8699999999999,1,0,0,0,1841.5700000000002,1399.31,1883.1200000000001,Clear
133,2026-05-01 02:13:00+07:00,TMG-1012,25,1516.82,57.5175,0,0.0,23.0,0.18,31.7,0,0,0,2026-05-01,1,0,Friday,2,13,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2007.72,1010.11,1602.72,1582.8899999999999,2411.77,56.625,0.0,1747.4853333333333,351.86360400966055,1010.11,2510.7599999999998,1826.14,1776.3366666666668,404.4143507682991,977.3299999999999,2853.47,-490.9000000000001,1,0,0,0,1399.0900000000001,1077.46,1821.93,Clear
134,2026-05-01 02:14:00+07:00,TMG-1012,20,1260.85,55.7825,0,0.0,27.75,0.6950000000000001,31.5,0,0,0,2026-05-01,1,0,Friday,2,14,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1516.82,1826.14,1430.83,1329.16,1401.17,55.4275,0.0,1741.7586666666668,355.07237845396105,1010.11,2510.7599999999998,1826.14,1761.4208333333333,397.01708782458945,977.3299999999999,2853.47,-255.97000000000003,1,0,0,0,2489.86,1494.52,3076.05,Clear
135,2026-05-01 02:15:00+07:00,TMG-1012,30,1833.82,57.3525,0,0.0,25.25,0.015,31.5,0,0,0,2026-05-01,1,0,Friday,2,15,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1260.85,2191.83,1839.53,2328.2799999999997,1814.6,55.480000000000004,0.0,1730.4266666666665,368.1750177500351,1010.11,2510.7599999999998,1826.14,1759.0821666666668,399.5801578016426,977.3299999999999,2853.47,572.97,1,0,0,0,1510.72,2092.07,2977.7400000000002,Clear
136,2026-05-01 02:16:00+07:00,TMG-1012,27,1644.81,55.33,0,0.0,25.25,0.275,31.6,0,0,0,2026-05-01,1,0,Friday,2,16,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1833.82,1617.8500000000001,1850.32,2001.55,1631.04,55.394999999999996,0.0,1730.046,368.05708817286256,1010.11,2510.7599999999998,1826.14,1759.4025,399.63311999299964,977.3299999999999,2853.47,-189.01,1,0,0,0,1957.04,1302.57,2992.2799999999997,Clear
137,2026-05-01 02:17:00+07:00,TMG-1012,40,2395.04,56.245,0,0.0,24.0,0.36,31.6,0,0,0,2026-05-01,1,0,Friday,2,17,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1644.81,2007.72,1516.28,1677.5,1920.82,55.6425,0.0,1716.3453333333334,367.0838750761916,1010.11,2510.7599999999998,1651.24,1759.6320000000003,399.5621025649229,977.3299999999999,2853.47,750.23,1,0,0,0,917.05,1041.3600000000001,2613.07,Clear
138,2026-05-01 02:18:00+07:00,TMG-1012,28,1658.41,56.485,0,0.0,24.75,0.4525,31.5,0,0,0,2026-05-01,1,0,Friday,2,18,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2395.04,1516.82,1843.79,1776.94,1617.29,55.955,0.0,1774.9293333333333,401.39284603680255,1010.11,2510.7599999999998,1826.14,1767.5356666666667,407.41758515406354,977.3299999999999,2853.47,-736.6299999999999,1,0,0,0,1694.52,1574.49,2324.25,Clear
139,2026-05-01 02:19:00+07:00,TMG-1012,26,1579.37,56.0775,0,0.0,24.5,0.1875,31.4,0,0,0,2026-05-01,1,0,Friday,2,19,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1658.41,1260.85,2510.7599999999998,1465.53,1324.6399999999999,55.4475,0.0,1762.5706666666667,401.9746749213136,1010.11,2510.7599999999998,1658.41,1768.2210000000002,407.195091349739,977.3299999999999,2853.47,-79.04000000000019,1,0,0,0,1449.71,1194.15,2577.34,Clear
140,2026-05-01 02:20:00+07:00,TMG-1012,29,1693.76,55.754999999999995,0,0.0,23.75,0.2225,31.3,0,0,0,2026-05-01,1,0,Friday,2,20,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1579.37,1833.82,1444.3899999999999,1935.11,2265.96,55.83,0.0,1700.4779999999998,346.21562922136195,1010.11,2395.04,1651.24,1772.4665,403.8056640154178,977.3299999999999,2853.47,114.3900000000001,1,0,0,0,1584.01,1519.12,2230.86,Clear
141,2026-05-01 02:21:00+07:00,TMG-1012,20,1239.94,56.980000000000004,0,0.0,27.25,0.3325,31.3,0,0,0,2026-05-01,1,0,Friday,2,21,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1693.76,1644.81,1868.77,977.3299999999999,1971.8400000000001,57.1725,0.0,1717.1026666666667,338.95132831102785,1010.11,2395.04,1658.41,1762.9298333333331,398.6775563245581,977.3299999999999,2853.47,-453.81999999999994,1,0,0,0,1413.6100000000001,1668.32,3459.05,Clear
142,2026-05-01 02:22:00+07:00,TMG-1012,30,1791.78,55.4525,0,0.0,24.0,0.215,31.3,0,0,0,2026-05-01,1,0,Friday,2,22,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1239.94,2395.04,1651.24,1380.31,1957.8,56.417500000000004,0.0,1675.1806666666666,357.2465595848879,1010.11,2395.04,1651.24,1750.7315,403.34682029251826,977.3299999999999,2853.47,551.8399999999999,1,0,0,0,1826.02,1117.23,1924.3400000000001,Clear
143,2026-05-01 02:23:00+07:00,TMG-1012,35,2128.0699999999997,56.095,0,0.0,24.25,0.4,31.3,0,0,0,2026-05-01,1,0,Friday,2,23,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1791.78,1658.41,1010.11,2432.67,1163.99,56.5325,0.0,1684.55,358.4148577516613,1010.11,2395.04,1658.41,1747.9644999999998,402.47073853599863,977.3299999999999,2853.47,336.28999999999974,1,0,0,0,1372.83,1489.46,2530.64,Clear
144,2026-05-01 02:24:00+07:00,TMG-1012,28,1723.96,55.5275,0,0.0,27.0,0.185,31.4,0,0,0,2026-05-01,1,0,Friday,2,24,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2128.0699999999997,1579.37,1826.14,1832.46,1523.32,55.230000000000004,0.0,1759.0806666666665,322.5983035440892,1239.94,2395.04,1693.76,1764.0325,397.98096718661924,977.3299999999999,2853.47,-404.1099999999997,1,0,0,0,1513.08,1738.15,2976.9700000000003,Clear
145,2026-05-01 02:25:00+07:00,TMG-1012,23,1389.74,56.1325,0,0.0,25.5,0.5325,31.3,0,0,0,2026-05-01,1,0,Friday,2,25,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1723.96,1693.76,2191.83,1399.8200000000002,2327.53,55.7725,0.0,1752.2686666666666,322.1596513236146,1239.94,2395.04,1693.76,1767.3764999999999,396.765193802287,977.3299999999999,2853.47,-334.22,1,0,0,0,1065.94,1466.71,2032.6100000000001,Clear
146,2026-05-01 02:26:00+07:00,TMG-1012,22,1300.49,55.915,0,0.0,25.25,0.0,31.4,0,0,0,2026-05-01,1,0,Friday,2,26,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1389.74,1239.94,1617.8500000000001,1810.65,1608.98,55.1225,0.0,1698.7959999999998,310.3383810294832,1239.94,2395.04,1658.41,1751.7466666666667,392.77617732424477,977.3299999999999,2853.47,-89.25,1,0,0,0,2000.53,2026.06,3517.79,Clear
147,2026-05-01 02:27:00+07:00,TMG-1012,30,1841.5700000000002,56.04,0,0.0,23.5,0.1875,31.5,0,0,0,2026-05-01,1,0,Friday,2,27,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1300.49,1791.78,2007.72,1826.21,999.96,55.8175,0.0,1677.6386666666667,326.64087682404613,1239.94,2395.04,1658.41,1746.6051666666667,396.6764159588241,977.3299999999999,2853.47,541.0800000000002,1,0,0,0,926.6899999999999,1925.48,3118.1000000000004,Clear
148,2026-05-01 02:28:00+07:00,TMG-1012,23,1399.0900000000001,56.29,0,0.0,27.5,0.395,31.4,0,0,0,2026-05-01,1,0,Friday,2,28,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1841.5700000000002,2128.0699999999997,1516.82,1602.72,1423.76,57.5175,0.0,1666.5620000000001,317.33252962783496,1239.94,2395.04,1658.41,1760.632,384.52067346860036,977.3299999999999,2853.47,-442.48,1,0,0,0,1096.3,1106.52,2986.16,Clear
149,2026-05-01 02:29:00+07:00,TMG-1012,42,2489.86,55.84,0,0.0,23.75,0.185,31.2,0,0,0,2026-05-01,1,0,Friday,2,29,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1399.0900000000001,1723.96,1260.85,1430.83,1567.92,55.7825,0.0,1658.7133333333334,322.7110230678905,1239.94,2395.04,1658.41,1760.2208333333333,384.89999760136567,977.3299999999999,2853.47,1090.77,1,0,0,0,1745.83,1198.75,3726.64,Clear
150,2026-05-01 02:30:00+07:00,TMG-1012,25,1510.72,56.9,0,0.0,25.75,0.0,31.2,0,0,0,2026-05-01,1,0,Friday,2,30,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2489.86,1389.74,1833.82,1839.53,1745.6,57.3525,0.0,1740.6473333333336,367.40455571999934,1239.94,2489.86,1693.76,1775.5865,395.3535204406693,977.3299999999999,2853.47,-979.1400000000001,1,0,0,0,1189.52,1559.66,3289.17,Clear
151,2026-05-01 02:31:00+07:00,TMG-1012,33,1957.04,47.7775,0,0.0,25.25,0.0,25.1,0,0,0,2026-05-01,1,0,Friday,2,31,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1510.72,1300.49,1644.81,1850.32,1391.47,55.33,0.0,1719.1073333333331,371.0055221665789,1239.94,2489.86,1658.41,1771.6718333333333,396.8156203591146,977.3299999999999,2853.47,446.31999999999994,0,0,0,1,1428.54,1191.52,3180.93,Rain
152,2026-05-01 02:32:00+07:00,TMG-1012,15,917.05,46.144999999999996,0,0.0,27.5,0.3125,25.1,0,0,0,2026-05-01,1,0,Friday,2,32,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1957.04,1841.5700000000002,2395.04,1516.28,1802.3600000000001,56.245,0.0,1739.9226666666666,375.2736195377353,1239.94,2489.86,1693.76,1781.0980000000002,394.34073546462315,977.3299999999999,2853.47,-1039.99,0,0,0,1,2189.14,2026.4699999999998,4260.71,Rain
153,2026-05-01 02:33:00+07:00,TMG-1012,28,1694.52,47.16,0,0.0,24.25,0.14,24.9,0,0,0,2026-05-01,1,0,Friday,2,33,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,917.05,1399.0900000000001,1658.41,1843.79,2511.65,56.485,0.0,1641.3899999999999,384.88722489284453,917.05,2489.86,1658.41,1766.3428333333334,409.7919335678292,917.05,2853.47,777.47,0,0,0,1,2217.0800000000004,1471.27,3478.04,Rain
154,2026-05-01 02:34:00+07:00,TMG-1012,24,1449.71,46.405,0,0.0,23.75,0.34750000000000003,24.7,0,0,0,2026-05-01,1,0,Friday,2,34,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1694.52,2489.86,1579.37,2510.7599999999998,2853.47,56.0775,0.0,1643.7973333333332,385.11414357057316,917.05,2489.86,1693.76,1752.724,398.0116617327368,917.05,2853.47,-244.80999999999995,0,0,0,1,1819.24,1549.03,2859.36,Rain
155,2026-05-01 02:35:00+07:00,TMG-1012,27,1584.01,45.7175,0,0.0,29.0,0.1375,24.8,0,0,0,2026-05-01,1,0,Friday,2,35,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1449.71,1510.72,1693.76,1444.3899999999999,2343.34,55.754999999999995,0.0,1635.1533333333332,388.1070250710809,917.05,2489.86,1693.76,1729.3280000000002,372.66145513279906,917.05,2677.57,134.29999999999995,0,0,0,1,1560.3400000000001,1612.51,3794.75,Rain
156,2026-05-01 02:36:00+07:00,TMG-1012,23,1413.6100000000001,46.93,0,0.0,27.25,0.0375,24.8,0,0,0,2026-05-01,1,0,Friday,2,36,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1584.01,1957.04,1239.94,1868.77,2677.57,56.980000000000004,0.0,1627.8366666666666,387.9577274222895,917.05,2489.86,1584.01,1716.6725,364.25484495981,917.05,2677.57,-170.39999999999986,0,0,0,1,1765.75,1776.5100000000002,2833.8599999999997,Rain
157,2026-05-01 02:37:00+07:00,TMG-1012,31,1826.02,48.25,0,0.0,26.25,0.23750000000000002,24.8,0,0,0,2026-05-01,1,0,Friday,2,37,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1413.6100000000001,917.05,1791.78,1651.24,1768.05,55.4525,0.0,1639.4146666666668,378.0188265505667,917.05,2489.86,1584.01,1695.6065,343.71130536149866,917.05,2510.7599999999998,412.40999999999985,0,0,0,1,1733.96,1485.27,3874.0099999999998,Rain
158,2026-05-01 02:38:00+07:00,TMG-1012,22,1372.83,46.81,0,0.0,23.75,0.53,24.9,0,0,0,2026-05-01,1,0,Friday,2,38,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1826.02,1694.52,2128.0699999999997,1010.11,1884.23,56.095,0.0,1641.6973333333335,379.1064176166054,917.05,2489.86,1584.01,1696.5726666666667,343.9997496100131,917.05,2510.7599999999998,-453.19000000000005,0,0,0,1,1525.26,1715.38,2484.81,Rain
159,2026-05-01 02:39:00+07:00,TMG-1012,25,1513.08,47.27,0,0.0,23.75,0.2475,24.9,0,0,0,2026-05-01,1,0,Friday,2,39,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1372.83,1449.71,1723.96,1826.14,1674.71,55.5275,0.0,1591.3480000000002,359.54424562214996,917.05,2489.86,1510.72,1688.0493333333334,345.6031093652633,917.05,2510.7599999999998,140.25,0,0,0,1,1409.22,1949.91,2857.9900000000002,Rain
160,2026-05-01 02:40:00+07:00,TMG-1012,18,1065.94,46.957499999999996,0,0.0,26.75,0.04,25.0,0,0,0,2026-05-01,1,0,Friday,2,40,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1513.08,1584.01,1389.74,2191.83,1421.79,56.1325,0.0,1577.2893333333336,358.1085379655314,917.05,2489.86,1510.72,1685.3555000000001,346.33798443983557,917.05,2510.7599999999998,-447.1399999999999,0,0,0,1,1473.9099999999999,1331.4199999999998,4293.92,Rain
161,2026-05-01 02:41:00+07:00,TMG-1012,34,2000.53,46.6525,0,0.0,25.0,0.1375,24.9,0,0,0,2026-05-01,1,0,Friday,2,41,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1065.94,1413.6100000000001,1300.49,1617.8500000000001,1772.33,55.915,0.0,1555.7026666666668,379.3507399956392,917.05,2489.86,1510.72,1679.4246666666666,353.89235819866576,917.05,2510.7599999999998,934.5899999999999,0,0,0,1,1713.74,1950.17,3397.53,Rain
162,2026-05-01 02:42:00+07:00,TMG-1012,16,926.6899999999999,46.197500000000005,0,0.0,25.75,0.18,24.8,0,0,0,2026-05-01,1,0,Friday,2,42,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,2000.53,1826.02,1841.5700000000002,2007.72,1832.5500000000002,56.04,0.0,1602.3719999999998,388.65750863342873,917.05,2489.86,1513.08,1683.228,356.12694327268485,917.05,2510.7599999999998,-1073.8400000000001,0,0,0,1,2220.5,2033.99,5243.73,Rain
163,2026-05-01 02:43:00+07:00,TMG-1012,18,1096.3,49.305,0,0.0,27.5,0.1,24.8,0,0,0,2026-05-01,1,0,Friday,2,43,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,926.6899999999999,1372.83,1399.0900000000001,1516.82,1582.8899999999999,56.29,0.0,1541.38,419.0376174044533,917.05,2489.86,1510.72,1668.1303333333333,368.66993867312164,917.05,2510.7599999999998,169.61,0,0,0,1,1403.11,2140.1899999999996,2951.2999999999997,Rain
164,2026-05-01 02:44:00+07:00,TMG-1012,29,1745.83,45.625,0,0.0,23.25,0.1975,24.9,0,0,0,2026-05-01,1,0,Friday,2,44,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1096.3,1513.08,2489.86,1260.85,1329.16,55.84,0.0,1521.194,433.4276171700591,917.05,2489.86,1510.72,1660.0204999999999,375.8586046140995,917.05,2510.7599999999998,649.53,0,0,0,1,1171.77,1995.36,4137.57,Rain
165,2026-05-01 02:45:00+07:00,TMG-1012,20,1189.52,46.0925,0,0.0,26.75,0.185,24.7,0,0,0,2026-05-01,1,0,Friday,2,45,1,4,5,0.49999999999999994,0.8660254037844387,Late Night,low,1745.83,1065.94,1510.72,1833.82,2328.2799999999997,56.9,0.0,1471.5919999999999,349.0062553102958,917.05,2000.53,1510.72,1666.965,373.48366388389184,917.05,2510.7599999999998,-556.31,0,0,0,1,1419.41,2036.25,3537.87,Rain
